"OBJECTID","Reference","Sampling_Date","yr","Gear","ExDate","Bluefish","Common Snook","Mullets","Pinfish","Red Drum","Sand Seatrout"
1703887,"TBM1997071706",1997-07-17,1997,160,2018-04-12 10:31:16,0,0,0,16,0,0
1704217,"TBM1997051906",1997-05-19,1997,160,2018-04-12 10:31:13,0,0,0,10,0,0
1704763,"TBM1997071706",1997-07-17,1997,160,2018-04-12 10:31:20,0,0,0,0,1,0
1704837,"TBM1997081203",1997-08-12,1997,22,2018-04-12 10:32:24,0,0,0,28,0,0
1705085,"TBM1997072105",1997-07-21,1997,20,2018-04-12 10:31:14,0,0,0,1,0,0
1705089,"TBM1997072107",1997-07-21,1997,20,2018-04-12 10:31:14,0,0,0,3,0,0
1705138,"TBM1997081106",1997-08-11,1997,20,2018-04-12 10:32:25,0,0,0,1,0,0
1705162,"TBM1997051912",1997-05-19,1997,160,2018-04-12 10:31:21,0,0,0,0,3,0
1706743,"TBM2004060101",2004-06-01,2004,20,2018-04-12 10:22:39,0,0,0,0,0,39
1707927,"TBM1997061704",1997-06-17,1997,22,2018-04-12 10:31:16,0,0,0,1,0,0
1707952,"TBM1997062306",1997-06-23,1997,20,2018-04-12 10:31:16,0,0,0,1,0,0
1709391,"TBM2004080207",2004-08-02,2004,160,2018-04-12 10:22:43,0,1,0,0,0,0
1709393,"TBM2004080207",2004-08-02,2004,160,2018-04-12 10:22:43,0,0,0,7,0,0
1709643,"TBM2004060904",2004-06-11,2004,160,2018-04-12 10:22:39,0,0,0,31,0,0
1710449,"TBM2004071002",2004-07-12,2004,160,2018-04-12 10:22:50,0,1,0,0,0,0
1710494,"TBM2004071701",2004-07-21,2004,20,2018-04-12 10:22:50,0,0,0,1,0,0
1710546,"TBM2004076201",2004-07-02,2004,300,2018-04-12 10:22:50,0,0,0,0,0,6
1710675,"TBM2004050604",2004-05-17,2004,20,2018-04-12 10:22:19,0,0,0,0,0,6
1711266,"TBM1997081115",1997-08-11,1997,20,2018-04-12 10:34:17,0,0,0,7,0,0
1711370,"TBM1997091109",1997-09-11,1997,160,2018-04-12 10:34:17,0,2,0,0,0,0
1711457,"TBM1997091811",1997-09-18,1997,22,2018-04-12 10:35:03,0,0,0,5,0,0
1711962,"TBM1997100720",1997-10-07,1997,300,2018-04-12 10:32:31,0,0,0,0,0,4
1711965,"TBM1997100723",1997-10-07,1997,20,2018-04-12 10:32:31,0,0,0,1,0,0
1712502,"TBM2004071103",2004-07-15,2004,20,2018-04-12 10:22:36,0,0,0,24,0,0
1712536,"TBM2004071706",2004-07-22,2004,20,2018-04-12 10:22:36,0,0,0,5,0,0
1712658,"TBM2004081201",2004-08-17,2004,160,2018-04-12 10:22:37,0,0,0,11,0,0
1713083,"TBM2004090701",2004-09-20,2004,160,2018-04-12 10:24:13,0,2,0,0,0,0
1713288,"TBM1997100707",1997-10-07,1997,20,2018-04-12 10:32:26,0,0,0,1,0,0
1713363,"TBM2004081602",2004-08-27,2004,20,2018-04-12 10:22:50,0,0,0,1,0,0
1713715,"TBM1997100726",1997-10-07,1997,20,2018-04-12 10:32:53,0,0,0,0,4,0
1713834,"TBM1997110703",1997-11-07,1997,160,2018-04-12 10:32:59,0,0,0,0,2,0
1713839,"TBM1997110707",1997-11-07,1997,160,2018-04-12 10:32:59,0,0,0,0,1,0
1713840,"TBM1997110709",1997-11-07,1997,160,2018-04-12 10:32:59,0,16,0,0,0,0
1713964,"TBM2004070503",2004-07-01,2004,160,2018-04-12 10:22:38,0,0,0,3,0,0
1714877,"TBM2004071003",2004-07-12,2004,20,2018-04-12 10:22:35,0,0,0,22,0,0
1714914,"TBM2004071705",2004-07-21,2004,160,2018-04-12 10:22:35,0,1,0,0,0,0
1714915,"TBM2004071705",2004-07-21,2004,160,2018-04-12 10:22:35,0,0,0,101,0,0
1715424,"TBM2004081606",2004-08-27,2004,160,2018-04-12 10:22:41,0,0,0,350,0,0
1715504,"TBM2004090701",2004-09-20,2004,160,2018-04-12 10:22:43,0,0,0,12,0,0
1715507,"TBM2004090705",2004-09-20,2004,20,2018-04-12 10:22:43,0,0,0,0,1,0
1715729,"TBM2004080201",2004-08-02,2004,20,2018-04-12 10:22:31,0,0,0,1,0,0
1715958,"TBM2004071105",2004-07-15,2004,160,2018-04-12 10:22:38,0,0,0,6,0,0
1715991,"TBM2004071708",2004-07-22,2004,20,2018-04-12 10:22:38,0,0,0,1,0,0
1716106,"TBM2004081201",2004-08-17,2004,160,2018-04-12 10:22:39,0,2,0,0,0,0
1716108,"TBM2004081203",2004-08-17,2004,160,2018-04-12 10:22:39,0,0,0,31,0,0
1716152,"TBM2004081608",2004-08-27,2004,160,2018-04-12 10:22:39,0,0,0,48,0,0
1716410,"TBM2004081606",2004-08-27,2004,160,2018-04-12 10:22:35,0,0,0,0,1,0
1716513,"TBM2004091302",2004-09-24,2004,160,2018-04-12 10:22:36,0,0,0,1,0,0
1716514,"TBM2004091305",2004-09-24,2004,160,2018-04-12 10:22:36,0,0,0,7,0,0
1716815,"TBM1996120401",1996-12-04,1996,160,2018-04-12 10:28:21,0,0,0,0,0,2
1716911,"TBM1997011508",1997-01-15,1997,160,2018-04-12 10:28:29,1,0,0,0,0,0
1716920,"TBM1997011521",1997-01-15,1997,20,2018-04-12 10:28:29,0,0,0,87,0,0
1717630,"TBM2004091605",2004-09-10,2004,160,2018-04-12 10:22:48,0,0,0,5,0,0
1718004,"TBM2004081601",2004-08-27,2004,20,2018-04-12 10:22:37,0,0,0,3,0,0
1718116,"TBM2004091601",2004-09-10,2004,160,2018-04-12 10:22:38,0,0,0,157,0,0
1718122,"TBM2004091605",2004-09-10,2004,160,2018-04-12 10:22:38,0,26,0,0,0,0
1718205,"TBM2004091302",2004-09-24,2004,160,2018-04-12 10:24:13,0,2,0,0,0,0
1718809,"TBM2004090702",2004-09-20,2004,20,2018-04-12 10:22:42,0,0,0,0,8,0
1718844,"TBM2004091601",2004-09-10,2004,160,2018-04-12 10:22:42,0,6,0,0,0,0
1719249,"TBM2004081604",2004-08-27,2004,20,2018-04-12 10:22:42,0,0,0,3,0,0
1719251,"TBM2004081606",2004-08-27,2004,160,2018-04-12 10:22:42,0,1,0,0,0,0
1719329,"TBM2004090505",2004-09-02,2004,20,2018-04-12 10:22:44,0,0,0,4,0,0
1719332,"TBM2004090701",2004-09-20,2004,160,2018-04-12 10:22:44,0,0,0,0,1,0
1726008,"TBM1997091201",1997-09-12,1997,160,2018-04-12 10:32:25,0,1,0,0,0,0
1726122,"TBM1997100716",1997-10-07,1997,22,2018-04-12 10:32:25,0,0,0,0,0,46
1726316,"TBM1997091818",1997-09-18,1997,300,2018-04-12 10:32:27,0,0,0,0,0,36
1726321,"TBM1997091906",1997-09-19,1997,20,2018-04-12 10:32:34,0,0,0,2,0,0
1727570,"TBM1997091109",1997-09-11,1997,160,2018-04-12 10:32:29,0,0,0,1,0,0
1727684,"TBM1997111002",1997-11-10,1997,160,2018-04-12 10:32:26,0,1,0,0,0,0
1727844,"TBM1997091816",1997-09-18,1997,300,2018-04-12 10:32:29,0,0,0,0,0,17
1727879,"TBM1997100705",1997-10-07,1997,20,2018-04-12 10:32:29,0,0,0,0,1,0
1727911,"TBM1997101003",1997-10-10,1997,160,2018-04-12 10:32:29,0,3,0,0,0,0
1728176,"TBM1998021807",1998-02-18,1998,160,2018-04-12 10:33:05,0,0,0,1,0,0
1728395,"TBM1998012004",1998-01-20,1998,160,2018-04-12 10:35:37,0,0,0,0,3,0
1728600,"TBM1997091201",1997-09-12,1997,160,2018-04-12 10:32:27,0,0,0,0,1,0
1728749,"TBM1997101502",1997-10-15,1997,160,2018-04-12 10:32:35,0,14,0,0,0,0
1728750,"TBM1997101502",1997-10-15,1997,160,2018-04-12 10:32:35,0,0,0,182,0,0
1728810,"TBM1997091808",1997-09-18,1997,20,2018-04-12 10:32:30,0,0,0,2,0,0
1728982,"TBM1997110707",1997-11-07,1997,160,2018-04-12 10:32:57,0,0,0,2,0,0
1729103,"TBM1997091208",1997-09-12,1997,160,2018-04-12 10:32:34,0,1,0,0,0,0
1729211,"TBM1997100725",1997-10-07,1997,20,2018-04-12 10:32:34,0,0,0,0,0,1
1729320,"TBM1997021912",1997-02-19,1997,20,2018-04-12 10:29:34,0,0,0,851,0,0
1729327,"TBM1997022010",1997-02-20,1997,20,2018-04-12 10:29:34,0,0,0,3,0,0
1729416,"TBM1998012103",1998-01-21,1998,160,2018-04-12 10:35:37,0,1,0,0,0,0
1729417,"TBM1998012103",1998-01-21,1998,160,2018-04-12 10:35:37,0,0,0,4,0,0
1729651,"TBM1997101503",1997-10-15,1997,160,2018-04-12 10:32:55,0,0,0,31,0,0
1729718,"TBM1997110703",1997-11-07,1997,160,2018-04-12 10:32:55,0,0,0,3,0,0
1729843,"TBM1997100722",1997-10-07,1997,300,2018-04-12 10:32:34,0,0,0,0,0,82
1730038,"TBM1997100716",1997-10-07,1997,22,2018-04-12 10:32:30,0,0,0,0,2,0
1730053,"TBM1997100811",1997-10-08,1997,20,2018-04-12 10:32:30,0,0,0,1,0,0
1730868,"TBM1997110709",1997-11-07,1997,160,2018-04-12 10:32:55,0,0,0,0,10,0
1731073,"TBM1997110709",1997-11-07,1997,160,2018-04-12 10:32:57,0,0,0,89,0,0
1732920,"TBM1997041404",1997-04-14,1997,22,2018-04-12 10:29:36,0,0,0,57,0,0
1733035,"TBM1997051402",1997-05-14,1997,20,2018-04-12 10:31:15,0,0,0,2,0,0
1740313,"TBM1998012001",1998-01-20,1998,160,2018-04-12 10:33:05,0,0,0,0,0,2
1740411,"TBM1998032402",1998-03-24,1998,20,2018-04-12 10:33:28,0,0,0,1,0,0
1740414,"TBM1998032406",1998-03-24,1998,160,2018-04-12 10:33:28,0,0,0,0,19,0
1740787,"TBM1997120811",1997-12-08,1997,22,2018-04-12 10:32:55,0,0,0,0,1,0
1741017,"TBM1998021202",1998-02-12,1998,20,2018-04-12 10:33:24,0,0,0,5,0,0
1743395,"TBM1998041509",1998-04-15,1998,160,2018-04-12 10:33:34,0,0,0,0,1,0
1743404,"TBM1998041601",1998-04-16,1998,160,2018-04-12 10:33:34,0,1,0,0,0,0
1743405,"TBM1998041604",1998-04-16,1998,160,2018-04-12 10:33:34,0,0,0,0,3,0
1743549,"TBM1998032403",1998-03-24,1998,20,2018-04-12 10:35:37,0,0,0,1,0,0
1743633,"TBM1998051204",1998-05-12,1998,160,2018-04-12 10:35:51,0,0,0,0,5,0
1743957,"TBM1998061903",1998-06-19,1998,160,2018-04-12 10:34:04,0,2,0,0,0,0
1743958,"TBM1998061903",1998-06-19,1998,160,2018-04-12 10:34:04,0,0,0,12,0,0
1744021,"TBM1998072105",1998-07-21,1998,20,2018-04-12 10:34:04,0,0,0,0,1,0
1744024,"TBM1998072202",1998-07-22,1998,20,2018-04-12 10:34:04,0,0,0,0,0,1
1744065,"TBM1998081304",1998-08-13,1998,160,2018-04-12 10:34:04,0,1,0,0,0,0
1744097,"TBM1998081905",1998-08-19,1998,160,2018-04-12 10:34:05,0,0,0,194,0,0
1744410,"TBM1997120507",1997-12-05,1997,160,2018-04-12 10:32:59,0,0,0,6,0,0
1744415,"TBM1997120805",1997-12-08,1997,20,2018-04-12 10:32:59,0,0,0,0,10,0
1744755,"TBM1997111701",1997-11-17,1997,300,2018-04-12 10:32:59,0,0,0,0,0,5
1745367,"TBM1998021205",1998-02-12,1998,20,2018-04-12 10:33:27,0,0,0,2,0,0
1745446,"TBM1998032404",1998-03-24,1998,20,2018-04-12 10:33:27,0,0,0,10,0,0
1745447,"TBM1998032407",1998-03-24,1998,160,2018-04-12 10:33:27,0,1,0,0,0,0
1745825,"TBM1998031306",1998-03-13,1998,20,2018-04-12 10:33:28,0,0,0,123,0,0
1746790,"TBM1998021203",1998-02-12,1998,20,2018-04-12 10:33:30,0,0,0,0,1,0
1746794,"TBM1998021206",1998-02-12,1998,20,2018-04-12 10:33:30,0,0,0,3,0,0
1747952,"TBM1998021803",1998-02-18,1998,160,2018-04-12 10:33:24,0,0,0,0,6,0
1748614,"TBM1998032407",1998-03-24,1998,160,2018-04-12 10:33:26,0,0,0,0,2,0
1748650,"TBM1998041501",1998-04-15,1998,20,2018-04-12 10:33:26,0,0,0,5,0,0
1749208,"TBM2004010708",2004-01-07,2004,20,2018-04-12 10:21:30,0,0,0,1,0,0
1749215,"TBM2004010808",2004-01-08,2004,20,2018-04-12 10:21:30,0,0,0,8,0,0
1749219,"TBM2004010901",2004-01-02,2004,20,2018-04-12 10:21:30,0,0,0,0,76,0
1749313,"TBM2004020401",2004-02-04,2004,300,2018-04-12 10:21:31,0,0,0,0,0,1
1749423,"TBM2004031009",2004-03-03,2004,300,2018-04-12 10:21:31,0,0,0,0,0,4
1751448,"TBM1998061505",1998-06-15,1998,20,2018-04-12 10:36:04,0,0,0,5,0,0
1751479,"TBM1998061902",1998-06-19,1998,160,2018-04-12 10:36:04,0,8,0,0,0,0
1751536,"TBM1998071705",1998-07-17,1998,20,2018-04-12 10:36:04,0,0,0,1,0,0
1779338,"TBM2004050802",2004-05-11,2004,160,2018-04-12 10:21:41,0,1,0,0,0,0
1779471,"TBM2004060903",2004-06-11,2004,160,2018-04-12 10:22:30,0,0,0,0,1,0
1779663,"TBM1998051304",1998-05-13,1998,160,2018-04-12 10:33:29,0,2,0,0,0,0
1779664,"TBM1998051304",1998-05-13,1998,160,2018-04-12 10:33:29,0,0,0,1,0,0
1779900,"TBM1998041607",1998-04-16,1998,160,2018-04-12 10:33:32,0,0,0,1,0,0
1780131,"TBM1998051201",1998-05-12,1998,160,2018-04-12 10:33:28,0,0,0,0,2,0
1780134,"TBM1998051204",1998-05-12,1998,160,2018-04-12 10:33:28,0,2,0,0,0,0
1780138,"TBM1998051303",1998-05-13,1998,160,2018-04-12 10:33:28,0,0,0,1,0,0
1780611,"TBM1998051202",1998-05-12,1998,20,2018-04-12 10:33:30,0,0,0,2,0,0
1780612,"TBM1998051203",1998-05-12,1998,160,2018-04-12 10:33:30,0,0,0,2,0,0
1781153,"TBM1998051201",1998-05-12,1998,160,2018-04-12 10:33:30,0,5,0,0,0,0
1781746,"TBM1998041516",1998-04-15,1998,160,2018-04-12 10:33:28,0,1,0,0,0,0
1782214,"TBM1998061904",1998-06-19,1998,160,2018-04-12 10:33:32,0,0,0,3,0,0
1782276,"TBM1998061905",1998-06-19,1998,20,2018-04-12 10:34:09,0,0,0,3,0,0
1782347,"TBM1998072104",1998-07-21,1998,160,2018-04-12 10:34:12,0,0,0,48,0,0
1782697,"TBM1998061504",1998-06-15,1998,160,2018-04-12 10:33:26,0,0,0,75,0,0
1782800,"TBM1998072103",1998-07-21,1998,160,2018-04-12 10:34:11,0,0,0,5,0,0
1782829,"TBM1998081302",1998-08-13,1998,160,2018-04-12 10:34:13,0,0,0,124,0,0
1783319,"TBM1998081701",1998-08-17,1998,20,2018-04-12 10:34:10,0,0,0,35,0,0
1783331,"TBM1998081717",1998-08-17,1998,160,2018-04-12 10:34:10,0,2,0,0,0,0
1783422,"TBM1998092101",1998-09-21,1998,160,2018-04-12 10:34:11,0,0,0,65,0,0
1783697,"TBM1998061902",1998-06-19,1998,160,2018-04-12 10:34:02,0,0,0,134,0,0
1783698,"TBM1998061904",1998-06-19,1998,160,2018-04-12 10:34:02,0,16,0,0,0,0
1783769,"TBM1998072101",1998-07-21,1998,20,2018-04-12 10:34:02,0,0,0,36,0,0
1783771,"TBM1998072202",1998-07-22,1998,20,2018-04-12 10:34:02,0,0,0,16,0,0
1784672,"TBM1998081708",1998-08-17,1998,20,2018-04-12 10:36:42,0,0,0,13,0,0
1784821,"TBM1998100710",1998-10-07,1998,300,2018-04-12 10:36:58,0,0,0,0,0,33
1784896,"TBM1998110208",1998-11-02,1998,20,2018-04-12 10:36:59,0,0,0,0,1,0
1784901,"TBM1998110304",1998-11-03,1998,160,2018-04-12 10:36:59,0,0,0,15,0,0
1785556,"TBM1998061504",1998-06-15,1998,160,2018-04-12 10:34:16,0,0,0,0,12,0
1790050,"TBM1998100711",1998-10-07,1998,300,2018-04-12 10:34:41,0,0,0,0,0,2
1790128,"TBM1998110402",1998-11-04,1998,300,2018-04-12 10:34:41,0,0,0,0,0,1
1790132,"TBM1998110408",1998-11-04,1998,160,2018-04-12 10:34:41,0,1,0,0,0,0
1790138,"TBM1998110415",1998-11-04,1998,20,2018-04-12 10:34:41,0,0,0,0,27,0
1790283,"TBM1997072106",1997-07-21,1997,300,2018-04-12 10:32:21,0,0,0,0,0,26
1790913,"TBM1998101308",1998-10-13,1998,20,2018-04-12 10:34:38,0,0,0,29,0,0
1791080,"TBM1998091404",1998-09-14,1998,160,2018-04-12 10:34:14,0,0,0,2,0,0
1791158,"TBM1998101203",1998-10-12,1998,160,2018-04-12 10:34:14,0,3,0,0,0,0
1791220,"TBM1998110401",1998-11-04,1998,160,2018-04-12 10:34:50,0,0,0,20,0,0
1791549,"TBM1998110415",1998-11-04,1998,20,2018-04-12 10:34:11,0,0,0,0,0,1
1792031,"TBM1998110303",1998-11-03,1998,160,2018-04-12 10:34:42,0,0,0,0,2,0
1792036,"TBM1998110411",1998-11-04,1998,160,2018-04-12 10:34:42,0,3,0,0,0,0
1792111,"TBM1999011205",1999-01-12,1999,160,2018-04-12 10:34:53,0,0,0,1,0,0
1792239,"TBM1999040208",1999-04-02,1999,20,2018-04-12 10:34:56,0,0,0,6,0,0
1792326,"TBM1998091105",1998-09-11,1998,160,2018-04-12 10:34:07,0,0,0,2,0,0
1792327,"TBM1998091401",1998-09-14,1998,160,2018-04-12 10:34:07,0,0,0,0,1,0
1792421,"TBM1998101305",1998-10-13,1998,160,2018-04-12 10:34:36,0,0,0,203,0,0
1792476,"TBM1998091402",1998-09-14,1998,160,2018-04-12 10:34:14,0,0,0,2,0,0
1792538,"TBM1998100707",1998-10-07,1998,20,2018-04-12 10:34:14,0,0,0,1,0,0
1792561,"TBM1998101203",1998-10-12,1998,160,2018-04-12 10:34:15,0,0,0,1,0,0
1792612,"TBM1998110304",1998-11-03,1998,160,2018-04-12 10:34:15,0,0,0,0,1,0
1792615,"TBM1998110406",1998-11-04,1998,300,2018-04-12 10:34:15,0,0,0,0,0,60
1792791,"TBM1999030208",1999-03-02,1999,160,2018-04-12 10:34:54,0,0,0,0,1,0
1792792,"TBM1999030211",1999-03-02,1999,160,2018-04-12 10:34:54,0,2,0,0,0,0
1792911,"TBM1999050408",1999-05-04,1999,160,2018-04-12 10:34:56,0,6,0,0,0,0
1792952,"TBM1999051402",1999-05-14,1999,160,2018-04-12 10:34:56,0,2,0,0,0,0
1793054,"TBM1999061615",1999-06-16,1999,160,2018-04-12 10:36:22,0,0,0,3,0,0
1793059,"TBM1999061619",1999-06-16,1999,20,2018-04-12 10:36:22,0,0,0,3,0,0
1793376,"TBM1999011205",1999-01-12,1999,160,2018-04-12 10:34:49,0,0,0,0,0,41
1793500,"TBM1998110304",1998-11-03,1998,160,2018-04-12 10:34:36,0,4,0,0,0,0
1793577,"TBM1998120811",1998-12-08,1998,20,2018-04-12 10:34:36,0,0,0,0,2,0
1794621,"TBM1999031201",1999-03-12,1999,160,2018-04-12 10:34:49,0,11,0,0,0,0
1794774,"TBM1998120408",1998-12-04,1998,160,2018-04-12 10:34:50,0,0,0,1,0,0
1795027,"TBM1999052002",1999-05-20,1999,160,2018-04-12 10:36:18,0,0,0,0,3,0
1795105,"TBM1998101201",1998-10-12,1998,160,2018-04-12 10:34:13,0,0,0,0,7,0
1795241,"TBM1998120406",1998-12-04,1998,160,2018-04-12 10:34:47,0,0,0,71,0,0
1795247,"TBM1998120810",1998-12-08,1998,20,2018-04-12 10:34:47,0,0,0,0,10,0
1795582,"TBM1998110303",1998-11-03,1998,160,2018-04-12 10:34:44,0,0,0,29,0,0
1795591,"TBM1998110409",1998-11-04,1998,20,2018-04-12 10:34:44,0,0,0,0,1,0
1795773,"TBM1998120402",1998-12-04,1998,160,2018-04-12 10:34:42,0,0,0,0,1,0
1795881,"TBM1999021503",1999-02-15,1999,20,2018-04-12 10:34:53,0,0,0,2,0,0
1795882,"TBM1999021509",1999-02-15,1999,160,2018-04-12 10:34:53,0,0,0,0,6,0
1795883,"TBM1999021511",1999-02-15,1999,160,2018-04-12 10:34:53,0,0,0,0,1,0
1796129,"TBM1999010503",1999-01-05,1999,160,2018-04-12 10:34:47,0,0,0,0,2,0
1796191,"TBM1999021509",1999-02-15,1999,160,2018-04-12 10:34:56,0,2,0,0,0,0
1796328,"TBM1998110207",1998-11-02,1998,20,2018-04-12 10:34:40,0,0,0,3,0,0
1796335,"TBM1998110408",1998-11-04,1998,160,2018-04-12 10:34:40,0,0,0,5,0,0
1797193,"TBM1999021502",1999-02-15,1999,20,2018-04-12 10:34:47,0,0,0,18,0,0
1797835,"TBM1999021504",1999-02-15,1999,160,2018-04-12 10:34:53,0,1,0,0,0,0
1797945,"TBM1999041302",1999-04-13,1999,160,2018-04-12 10:34:57,0,1,0,0,0,0
1798002,"TBM1999050409",1999-05-04,1999,20,2018-04-12 10:34:57,0,0,0,86,0,0
1799308,"TBM1997091103",1997-09-11,1997,160,2018-04-12 10:32:23,0,2,0,0,0,0
1801302,"TBM1999050404",1999-05-04,1999,160,2018-04-12 10:37:50,0,0,0,0,2,0
1806528,"TBM1997091815",1997-09-18,1997,300,2018-04-12 10:32:23,0,0,0,0,0,25
1806592,"TBM1997100725",1997-10-07,1997,20,2018-04-12 10:32:53,0,0,0,0,10,0
1806595,"TBM1997100803",1997-10-08,1997,20,2018-04-12 10:32:53,0,0,0,2,0,0
1806621,"TBM1997101003",1997-10-10,1997,160,2018-04-12 10:32:53,0,0,0,1,0,0
1809933,"TBM2004071002",2004-07-12,2004,160,2018-04-12 10:22:31,0,0,0,6,0,0
1821604,"TBM1997111708",1997-11-17,1997,20,2018-04-12 10:33:04,0,0,0,1,0,0
1822017,"TBM2004071707",2004-07-22,2004,20,2018-04-12 10:22:40,0,0,0,2,0,0
1822329,"TBM2004081203",2004-08-17,2004,160,2018-04-12 10:22:41,0,0,0,0,1,0
1822369,"TBM2004081609",2004-08-27,2004,160,2018-04-12 10:22:41,0,0,0,84,0,0
1823353,"TBM2004100101",2004-10-01,2004,300,2018-04-12 10:22:43,0,0,0,0,0,19
1823355,"TBM2004100102",2004-10-01,2004,20,2018-04-12 10:22:43,0,0,0,0,1,0
1825340,"TBM2004100104",2004-10-01,2004,300,2018-04-12 10:22:48,0,0,0,1,0,0
1825348,"TBM2004100301",2004-10-04,2004,160,2018-04-12 10:22:48,0,2,0,0,0,0
1825511,"TBM2004111103",2004-11-08,2004,160,2018-04-12 10:23:05,0,0,0,1,0,0
1825623,"TBM2004121204",2004-12-10,2004,160,2018-04-12 10:23:06,0,0,0,95,0,0
1825625,"TBM2004121204",2004-12-10,2004,160,2018-04-12 10:23:06,0,0,0,0,2,0
1828775,"TBM2004100103",2004-10-01,2004,300,2018-04-12 10:24:13,0,0,0,0,0,22
1828828,"TBM2004101101",2004-10-06,2004,20,2018-04-12 10:24:13,0,0,0,0,33,0
1828873,"TBM2004101903",2004-10-21,2004,160,2018-04-12 10:24:26,0,0,0,0,5,0
1829197,"TBM2004091607",2004-09-10,2004,160,2018-04-12 10:22:44,0,0,0,167,0,0
1829198,"TBM2004091608",2004-09-20,2004,20,2018-04-12 10:22:44,0,0,0,2,0,0
1829270,"TBM2004100305",2004-10-04,2004,20,2018-04-12 10:22:44,0,0,0,1,0,0
1829357,"TBM2004101903",2004-10-21,2004,160,2018-04-12 10:22:59,0,10,0,0,0,0
1830194,"TBM2004101902",2004-10-21,2004,160,2018-04-12 10:23:02,0,2,0,0,0,0
1830195,"TBM2004101903",2004-10-21,2004,160,2018-04-12 10:23:02,0,0,0,1,0,0
1830196,"TBM2004101904",2004-10-21,2004,160,2018-04-12 10:23:02,0,0,0,34,0,0
1830201,"TBM2004101908",2004-10-21,2004,20,2018-04-12 10:23:02,0,0,0,0,9,0
1830364,"TBM2004120105",2004-12-08,2004,160,2018-04-12 10:23:05,0,3,0,0,0,0
1830420,"TBM2004091604",2004-09-10,2004,20,2018-04-12 10:22:50,0,0,0,88,0,0
1830423,"TBM2004091607",2004-09-10,2004,160,2018-04-12 10:22:50,0,18,0,0,0,0
1830612,"TBM2004091605",2004-09-10,2004,160,2018-04-12 10:22:50,0,0,0,0,1,0
1830615,"TBM2004091607",2004-09-10,2004,160,2018-04-12 10:22:50,0,0,0,0,1,0
1830757,"TBM2004101902",2004-10-21,2004,160,2018-04-12 10:22:54,0,0,0,9,0,0
1830858,"TBM2004101901",2004-10-21,2004,160,2018-04-12 10:22:59,0,1,0,0,0,0
1830864,"TBM2004101907",2004-10-21,2004,20,2018-04-12 10:22:59,0,0,0,0,10,0
1830977,"TBM2004111707",2004-11-10,2004,20,2018-04-12 10:22:59,0,0,0,2,0,0
1830978,"TBM2004111708",2004-11-10,2004,160,2018-04-12 10:22:59,0,0,0,0,4,0
1831383,"TBM2004101106",2004-10-06,2004,20,2018-04-12 10:22:44,0,0,0,0,27,0
1831415,"TBM2004101901",2004-10-21,2004,160,2018-04-12 10:22:58,0,0,0,14,0,0
1832105,"TBM2004111701",2004-11-10,2004,160,2018-04-12 10:23:01,0,2,0,0,0,0
1832418,"TBM2004111705",2004-11-10,2004,20,2018-04-12 10:22:53,0,0,0,0,17,0
1832422,"TBM2004111708",2004-11-10,2004,160,2018-04-12 10:22:53,0,0,0,23,0,0
1833048,"TBM2004101901",2004-10-21,2004,160,2018-04-12 10:22:58,0,0,0,0,6,0
1833050,"TBM2004101906",2004-10-21,2004,20,2018-04-12 10:22:58,0,0,0,0,3,0
1833156,"TBM2004111207",2004-11-24,2004,20,2018-04-12 10:22:59,0,0,0,0,1,0
1833171,"TBM2004111701",2004-11-10,2004,160,2018-04-12 10:22:59,0,0,0,2,0,0
1835046,"TBM2004100106",2004-10-01,2004,20,2018-04-12 10:22:36,0,0,0,0,17,0
1835309,"TBM2004101105",2004-10-06,2004,20,2018-04-12 10:22:37,0,0,0,0,1,0
1835357,"TBM2004101906",2004-10-21,2004,20,2018-04-12 10:22:37,0,0,0,1,0,0
1835431,"TBM2004110901",2004-11-04,2004,160,2018-04-12 10:23:08,0,0,0,0,1,0
1835458,"TBM2004111702",2004-11-10,2004,160,2018-04-12 10:23:08,0,0,0,18,0,0
1836178,"TBM1998032405",1998-03-24,1998,20,2018-04-12 10:33:24,0,0,0,2,0,0
1836217,"TBM1998041509",1998-04-15,1998,160,2018-04-12 10:33:34,0,18,0,0,0,0
1836969,"TBM2004110905",2004-11-04,2004,20,2018-04-12 10:22:54,0,0,0,0,5,0
1837378,"TBM2004111203",2004-11-24,2004,20,2018-04-12 10:22:57,0,0,0,0,4,0
1837398,"TBM2004111708",2004-11-10,2004,160,2018-04-12 10:22:57,0,7,0,0,0,0
1837538,"TBM2004111204",2004-11-24,2004,300,2018-04-12 10:24:34,0,0,0,0,1,0
1843890,"TBM1998061507",1998-06-15,1998,160,2018-04-12 10:34:12,0,1,0,0,0,0
1843915,"TBM1998061805",1998-06-18,1998,20,2018-04-12 10:34:12,0,0,0,65,0,0
1843928,"TBM1998061901",1998-06-19,1998,20,2018-04-12 10:34:12,0,0,0,18,0,0
1844027,"TBM1998081303",1998-08-13,1998,20,2018-04-12 10:34:12,0,0,0,7,0,0
1844029,"TBM1998081304",1998-08-13,1998,160,2018-04-12 10:34:12,0,0,0,370,0,0
1871822,"TBM1998101317",1998-10-13,1998,160,2018-04-12 10:34:42,0,0,0,0,1,0
1871859,"TBM1998110207",1998-11-02,1998,20,2018-04-12 10:34:42,0,0,0,0,34,0
1871941,"TBM1998120406",1998-12-04,1998,160,2018-04-12 10:34:43,0,0,0,0,0,27
